datetime_raw,outdoor_c,occupied,facility_j,kwh,cumulative_kwh,demand_kw,SPACE1-1,SPACE2-1,SPACE3-1,SPACE4-1,SPACE5-1,mean_zone_c,heating_sp,cooling_sp,step
 07/17  16:15:00,33.175,True,15813679.728717124,4.392688813532534,2510.0469245710915,17.570755254130138,23.89852489561785,23.89857446512859,23.898556018293466,23.89878019374192,23.898286187501093,23.898544352056586,22.2,23.9,1601
 07/17  16:30:00,33.05,True,15710093.635674682,4.363914898798522,2514.41083946989,17.45565959519409,23.89852466628884,23.89857011182224,23.89852705419649,23.898782732788305,23.89827352772528,23.89853561856423,22.2,23.9,1602
 07/17  16:45:00,32.925,True,15613302.82327144,4.337028562019844,2518.74786803191,17.348114248079376,23.89849706559966,23.898541505204108,23.89849536810581,23.89875966135156,23.89822444242474,23.898503608537176,22.2,23.9,1603
 07/17  17:00:00,32.8,True,15506094.476813668,4.307248465781575,2523.0551164976914,17.2289938631263,23.89848449130426,23.8985288414813,23.898481377378378,23.89875943189878,23.89818304293764,23.898487437000075,22.2,23.9,1604
 07/17  17:15:00,32.375,True,15319644.546639573,4.255456818510992,2527.3105733162024,17.021827274043968,23.89849656240812,23.898539122430087,23.89849215131155,23.898782492234737,23.898157668409528,23.898493599358805,22.2,23.9,1605
 07/17  17:30:00,31.95,True,15118340.916731916,4.199539143536644,2531.510112459739,16.798156574146574,23.898516444664423,23.89855706356261,23.898511252283093,23.898810113718422,23.898144699900254,23.89850791482576,22.2,23.9,1606
 07/17  17:45:00,31.525,True,14908894.474802738,4.141359576334094,2535.6514720360733,16.565438305336375,23.898533533337357,23.89857101483452,23.89852632147762,23.898842671496688,23.898139383011067,23.89852258483145,22.2,23.9,1607
 07/17  18:00:00,31.1,True,14671086.487588556,4.075301802107932,2539.726773838181,16.301207208431727,23.89855504748699,23.8985867191108,23.8985433668678,23.8988986397197,23.898140718559567,23.898544898348973,22.2,23.9,1608
 07/17  18:15:00,31.1,True,9975792.136474667,2.771053371242963,2542.497827209424,11.084213484971851,23.899079488136795,23.70429717553933,23.899073785138132,23.899306393562437,23.89904656669664,23.86016068181467,22.2,23.9,1609
 07/17  18:30:00,31.1,True,9734639.578054056,2.70406654945946,2545.2018937588837,10.81626619783784,23.899153027147232,23.46531459620284,23.899149440503603,23.89939170737417,23.89912640473685,23.81242703519294,22.2,23.9,1610
 07/17  18:45:00,31.1,True,9604528.020715214,2.6679244501986705,2547.8698182090825,10.671697800794682,23.899234817477,23.27604667281687,23.89923376572852,23.899230831677,23.899181202626234,23.774585458065125,22.2,23.9,1611
 07/17  19:00:00,31.1,True,9533767.053226672,2.6482686258962977,2550.518086834979,10.593074503585191,23.89924747023138,23.12736218416347,23.899249591500094,23.77511835005059,23.89919363131153,23.720034245451412,22.2,23.9,1612
 07/17  19:15:00,30.675000000000004,False,6676240.536010218,1.8545112600028382,2552.3725980949816,7.418045040011353,23.66361999221207,22.697101945930427,23.681924836450836,23.29277832405777,23.536096640410385,23.374304347812302,22.2,23.9,1613
 07/17  19:30:00,30.25,False,6618780.217569484,1.8385500604359677,2554.2111481554175,7.354200241743871,23.36626178309009,22.29254948270477,23.39172038888172,22.77241861746088,23.10159973453168,22.984910001333827,22.2,23.9,1614
 07/17  19:45:00,29.825,False,6567724.631743951,1.8243679532622084,2556.0355161086795,7.297471813048833,23.152117350066376,22.203560785806157,23.17252171565451,22.447224035979584,22.869927470113613,22.76907027152405,22.2,23.9,1615
 07/17  20:00:00,29.4,False,6516277.116523875,1.8100769768121874,2557.8455930854916,7.2403079072487495,22.96388130395893,22.198780260620158,22.980130876499164,22.217726915505352,22.7065876400988,22.61342139933648,22.2,23.9,1616
 07/17  20:15:00,29.4,False,1440000.0,0.39999999999999997,2558.2455930854917,1.5999999999999999,23.290417255889047,22.78733517261201,23.273033477660064,22.85197372301967,22.765582665324388,22.993668458901034,16.7,29.4,1617
 07/17  20:30:00,29.4,False,1440000.0,0.39999999999999997,2558.645593085492,1.5999999999999999,23.525096500811745,23.150983929939365,23.48653295114483,23.36512239623725,22.856569272160023,23.276861010058646,16.7,29.4,1618
 07/17  20:45:00,29.4,False,1440000.0,0.39999999999999997,2559.045593085492,1.5999999999999999,23.63262811780457,23.321383392355667,23.581844479166104,23.61608574956903,22.90732196044717,23.41185273986851,16.7,29.4,1619
 07/17  21:00:00,29.4,False,1440000.0,0.39999999999999997,2559.445593085492,1.5999999999999999,23.641962771131627,23.36705252737763,23.585152158941764,23.657824465237248,22.90224421001868,23.43084722654139,16.7,29.4,1620
 07/17  21:15:00,28.725,False,427500.0,0.11875,2559.564343085492,0.475,23.570003745506288,23.32993912725865,23.51066834369645,23.588992923263493,22.83997753364409,23.367916334673794,16.7,29.4,1621
 07/17  21:30:00,28.05,False,427500.0,0.11875,2559.683093085492,0.475,23.43016007677504,23.22905751986609,23.369742674688617,23.459120593943915,22.715497576487834,23.240715688352296,16.7,29.4,1622
 07/17  21:45:00,27.375,False,427500.0,0.11875,2559.8018430854922,0.475,23.292639829679548,23.12871734635069,23.23191059634081,23.335166054597742,22.598571487841227,23.117401062962003,16.7,29.4,1623
 07/17  22:00:00,26.7,False,427500.0,0.11875,2559.9205930854923,0.475,23.172435799020963,23.039515939607128,23.112100139733997,23.224223621949207,22.5114843036746,23.011951960797177,16.7,29.4,1624
 07/17  22:15:00,26.55,False,427500.0,0.11875,2560.0393430854924,0.475,23.07335877968196,22.96215900403336,23.01313044128349,23.125984400977124,22.444023870384367,22.92373129927206,16.7,29.4,1625
 07/17  22:30:00,26.4,False,427500.0,0.11875,2560.1580930854925,0.475,22.98672584417893,22.89012912411851,22.926265064115952,23.034521835887016,22.38388050171668,22.844304474003415,16.7,29.4,1626
 07/17  22:45:00,26.250000000000004,False,427500.0,0.11875,2560.2768430854926,0.475,22.90572703312963,22.81974165711058,22.84496790441032,22.946609286960012,22.326215467565184,22.768652269835144,16.7,29.4,1627
 07/17  23:00:00,26.1,False,427500.0,0.11875,2560.3955930854927,0.475,22.828389090045512,22.750768335109637,22.767410918620836,22.862027764791467,22.270807861512683,22.695880794016027,16.7,29.4,1628
 07/17  23:15:00,26.1,False,427500.0,0.11875,2560.514343085493,0.475,22.759078495629907,22.68716830336091,22.697690685307737,22.78446067747912,22.21826075139209,22.62933178263395,16.7,29.4,1629
 07/17  23:30:00,26.1,False,427500.0,0.11875,2560.633093085493,0.475,22.697674187565138,22.628911712967373,22.635704361835224,22.71383960386789,22.168711476881608,22.568968268623443,16.7,29.4,1630
 07/17  23:45:00,26.1,False,427500.0,0.11875,2560.751843085493,0.475,22.64201729702653,22.57472921589201,22.57942900389648,22.648899676299607,22.121960880757577,22.51340721477444,16.7,29.4,1631
 07/17  24:00:00,26.1,False,427500.0,0.11875,2560.870593085493,0.475,22.590826142896898,22.52407463928869,22.52765449805702,22.58882190623232,22.07789278924496,22.461853995143976,16.7,29.4,1632
 07/18  00:15:00,25.975,False,427500.0,0.11875,2560.989343085493,0.475,22.54036402304854,22.47443781977729,22.47693254223856,22.53086108691519,22.036264281500102,22.411771950695936,16.7,29.4,1633
 07/18  00:30:00,25.85,False,427500.0,0.11875,2561.1080930854932,0.475,22.490335133396677,22.42569247967806,22.42692290507618,22.47480176361918,21.99685976351141,22.362922409056303,16.7,29.4,1634
 07/18  00:45:00,25.725,False,427500.0,0.11875,2561.2268430854933,0.475,22.441688445019725,22.378492385563185,22.3784452488727,22.42121159533138,21.959493328566257,22.315866200670648,16.7,29.4,1635
 07/18  01:00:00,25.6,False,427500.0,0.11875,2561.3455930854934,0.475,22.3948549413152,22.333057569196345,22.331864313674377,22.370204955447846,21.923989859719672,22.270794327870686,16.7,29.4,1636
 07/18  01:15:00,25.450000000000003,False,427500.0,0.11875,2561.4643430854935,0.475,22.34802727999247,22.28779688107656,22.28522962767873,22.32008757537058,21.89018160153017,22.226264593129702,16.7,29.4,1637
 07/18  01:30:00,25.3,False,427500.0,0.11875,2561.5830930854936,0.475,22.30131629686425,22.242814123237228,22.238614383217747,22.270875928710485,21.857895941805804,22.182303334767106,16.7,29.4,1638
 07/18  01:45:00,25.15,False,427500.0,0.11875,2561.7018430854937,0.475,22.25527163701881,22.19854275826159,22.19260935175172,22.2229252647173,21.8269690037164,22.139263603093163,16.7,29.4,1639
 07/18  02:00:00,25.0,False,427500.0,0.11875,2561.820593085494,0.475,22.2101015057374,22.15510378877348,22.147457663350952,22.176286805021757,21.797256453211325,22.097241243218985,16.7,29.4,1640
 07/18  02:15:00,25.0,False,427500.0,0.11875,2561.939343085494,0.475,22.170444746773743,22.116036146119068,22.107651631142737,22.134445880279426,21.768654849900837,22.059446650843164,16.7,29.4,1641
 07/18  02:30:00,25.0,False,427500.0,0.11875,2562.058093085494,0.475,22.135907491201685,22.080937537784603,22.072838309343656,22.09693768995714,21.741137343977226,22.025551674452863,16.7,29.4,1642
 07/18  02:45:00,25.0,False,427500.0,0.11875,2562.176843085494,0.475,22.10455809966933,22.04841395699425,22.041168884770237,22.062317235810887,21.71472599594177,21.99423683463729,16.7,29.4,1643
 07/18  03:00:00,25.0,False,427500.0,0.11875,2562.295593085494,0.475,22.075357072966288,22.017835888152053,22.011643335598063,22.0299151598029,21.68945203240039,21.964840697783938,16.7,29.4,1644
 07/18  03:15:00,24.85,False,427500.0,0.11875,2562.4143430854942,0.475,22.04374187757695,21.98584423669567,21.979934635941813,21.99633147947552,21.66531298650496,21.934233043238983,16.7,29.4,1645
 07/18  03:30:00,24.7,False,427500.0,0.11875,2562.5330930854943,0.475,22.00991060414024,21.95268395851441,21.94620522772745,21.961788588085835,21.64223107541377,21.902563890776342,16.7,29.4,1646
 07/18  03:45:00,24.55,False,427500.0,0.11875,2562.6518430854944,0.475,21.975467491192077,21.919473304934463,21.911954567469373,21.9273796966998,21.62007986671264,21.870870985401673,16.7,29.4,1647
 07/18  04:00:00,24.4,False,427500.0,0.11875,2562.7705930854945,0.475,21.941185987264948,21.886622788778908,21.877903445253523,21.89348983077544,21.5987250953548,21.83958542948552,16.7,29.4,1648
 07/18  04:15:00,24.275,False,427500.0,0.11875,2562.8893430854946,0.475,21.90791989908332,21.85464799090259,21.8447341354609,21.860613169010488,21.57805501541189,21.80919404197384,16.7,29.4,1649
 07/18  04:30:00,24.15,False,427500.0,0.11875,2563.0080930854947,0.475,21.875209120781022,21.822948346887983,21.812023670116748,21.82812993342818,21.55799234541036,21.779260683324857,16.7,29.4,1650
 07/18  04:45:00,24.025,False,427500.0,0.11875,2563.126843085495,0.475,21.856696173511583,21.863307057688893,21.889147822310548,21.817360907713084,21.539432826469994,21.79318895753882,16.7,29.4,1651
 07/18  05:00:00,23.9,False,427500.0,0.11875,2563.245593085495,0.475,21.8502580132855,21.96329866344675,22.046143134795717,21.824658006748795,21.52504331569703,21.841880226794757,16.7,29.4,1652
 07/18  05:15:00,24.325,False,427500.0,0.11875,2563.364343085495,0.475,21.867257785125503,22.10141479569348,22.235040510617083,21.85605391082669,21.516741724808053,21.915301745414162,16.7,29.4,1653
 07/18  05:30:00,24.75,False,427500.0,0.11875,2563.483093085495,0.475,21.90623680715106,22.263035493351392,22.429823423117657,21.908744488138275,21.51489338538641,22.00454671942896,16.7,29.4,1654
 07/18  05:45:00,25.175000000000004,False,427500.0,0.11875,2563.601843085495,0.475,21.968811270417078,22.51713788797206,22.71319979154712,21.984104052286312,21.519673170498365,22.140585234544183,16.7,29.4,1655
 07/18  06:00:00,25.6,False,427500.0,0.11875,2563.7205930854952,0.475,22.0444707462433,22.832132093402148,23.03685168325097,22.075089412442463,21.53145740997093,22.304000269061962,16.7,29.4,1656
 07/18  06:15:00,26.000000000000004,False,3898189.536625328,1.0828304268403688,2564.8034235123355,4.331321707361475,22.198573314231854,22.2881364394135,22.75021265062156,22.19809757128428,22.18966743150085,22.32493748141041,22.2,23.9,1657
 07/18  06:30:00,26.4,False,3934896.471188047,1.0930267975522352,2565.8964503098878,4.372107190208941,22.201012508806837,22.20057023027036,22.65248975471008,22.198842203674737,22.20019078741125,22.290621096974654,22.2,23.9,1658
 07/18  06:45:00,26.8,False,3966924.002532642,1.1019233340368448,2566.9983736439244,4.407693336147379,22.20072396490004,22.250590383564457,22.84538695899604,22.201693829519623,22.200237534991043,22.33972653439424,22.2,23.9,1659
 07/18  07:00:00,27.2,False,3995461.792442944,1.1098504979008177,2568.1082241418253,4.439401991603271,22.200253277998797,22.46789865498848,23.13331071582279,22.20048703977988,22.20059606629983,22.440509150977952,22.2,23.9,1660
 07/18  07:15:00,27.625,False,4040548.038098965,1.1223744550274901,2569.230598596853,4.4894978201099605,22.19964959223701,22.778593615571,23.377736721966528,22.200889524575334,22.20053940986383,22.551481772842738,22.2,23.9,1661
 07/18  07:30:00,28.05,False,4089025.752292833,1.135840486748009,2570.3664390836007,4.543361946992036,22.199918021761743,23.15335441030463,23.633961768481527,22.199260396393772,22.20038473520568,22.67737586642947,22.2,23.9,1662
 07/18  07:45:00,28.475,False,4135253.622285621,1.1486815617460058,2571.5151206453465,4.594726246984023,22.1998314792622,23.500515842946957,23.831873591018752,22.1996596425792,22.200240418564512,22.78642419487432,22.2,23.9,1663
 07/18  08:00:00,28.9,False,4200087.637074295,1.1666910102984154,2572.681811655645,4.6667640411936615,22.19974227025819,23.82990833554153,23.89833259878008,22.199130067206283,22.20046578372328,22.86551581110187,22.2,23.9,1664
 07/18  08:15:00,29.175,True,12063292.132583773,3.35091448127327,2576.0327261369184,13.40365792509308,23.02916181892162,23.89742166068377,23.899815280780476,22.45822290836792,22.80830363955328,23.21858506166141,22.2,23.9,1665
 07/18  08:30:00,29.45,True,12265142.327255871,3.4069839797932975,2579.439710116712,13.62793591917319,23.781663903238773,23.89924814050292,23.89942567319908,22.766645179210197,23.421874645741596,23.553771508378514,22.2,23.9,1666
 07/18  08:45:00,29.725,True,12469041.222501094,3.463622561805859,2582.903332678518,13.854490247223437,23.895822949007787,23.899267078642275,23.899320656866124,23.009387356791528,23.759895390139057,23.692738686289356,22.2,23.9,1667
 07/18  09:00:00,30.0,True,12746742.747562535,3.5407618743229263,2586.444094552841,14.163047497291705,23.89896200224901,23.8986728274417,23.8986752373502,23.2257662540899,23.89663112126265,23.763741488478693,22.2,23.9,1668
 07/18  09:15:00,30.425,True,16277571.69197448,4.521547692215133,2590.965642245056,18.086190768860533,23.89877162100628,23.89872221228195,23.898702474282302,23.702557120715163,23.8987660065054,23.859503886958215,22.2,23.9,1669
 07/18  09:30:00,30.85,True,16658196.163676014,4.627276712132226,2595.5929189571884,18.509106848528905,23.898130948835504,23.898490714590835,23.898219938955084,23.890446234082887,23.89808782740015,23.89667513277289,22.2,23.9,1670
 07/18  09:45:00,31.275,True,16909783.72917317,4.697162146992547,2600.290081104181,18.788648587970187,23.89801413491524,23.898487999092414,23.898176527712742,23.8971830941631,23.89790976313134,23.897954303802965,22.2,23.9,1671
 07/18  10:00:00,31.7,True,17104381.319161024,4.751217033100284,2605.041298137281,19.004868132401135,23.89802391273564,23.89855499432228,23.89821277709729,23.898047793966185,23.897838040287528,23.898135503681782,22.2,23.9,1672
 07/18  10:15:00,31.825,True,17624862.746407446,4.895795207335401,2609.9370933446166,19.583180829341604,23.8980516210004,23.89858755452113,23.898220498491924,23.898125753350573,23.89778671383661,23.898154428240126,22.2,23.9,1673
 07/18  10:30:00,31.950000000000003,True,17775860.270762585,4.937738964100718,2614.8748323087175,19.75095585640287,23.898084311127864,23.89860791638806,23.89821998441896,23.89814417623249,23.89777242371577,23.898165762376628,22.2,23.9,1674
 07/18  10:45:00,32.075,True,17904994.63817334,4.973609621714817,2619.8484419304323,19.89443848685927,23.898117381027955,23.898634118971724,23.8982243765416,23.89817281271237,23.897776250095,23.89818498786973,22.2,23.9,1675
 07/18  11:00:00,32.2,True,18018098.07971799,5.005027244366108,2624.853469174798,20.02010897746443,23.89814896391801,23.89866563771553,23.898234189197964,23.898205841477136,23.89779160643277,23.89820924774828,22.2,23.9,1676
 07/18  11:15:00,32.475,True,17476262.29939478,4.854517305387438,2629.707986480186,19.418069221549754,23.898285213464536,23.89877213510423,23.89834855324907,23.89834019455992,23.898007840549266,23.898350787385404,22.2,23.9,1677
 07/18  11:30:00,32.75,True,17505396.70576062,4.862610196044616,2634.5705966762303,19.450440784178465,23.89838329844842,23.898876956416025,23.89843731115109,23.898439060913617,23.898086312586035,23.898444587903036,22.2,23.9,1678
 07/18  11:45:00,33.025,True,17541716.326633323,4.872698979620367,2639.4432956558508,19.490795918481467,23.89847236965215,23.89895892491152,23.898517775578732,23.898526973347487,23.89815183970561,23.8985255766391,22.2,23.9,1679
 07/18  12:00:00,33.3,True,17568723.459749285,4.880200961041468,2644.323496616892,19.520803844165872,23.89853403230788,23.899000934708624,23.898569954092565,23.8985852922306,23.89820549227638,23.89857914112321,22.2,23.9,1680
 07/18  12:15:00,33.3,True,15971781.76501657,4.436606045837936,2648.76010266273,17.746424183351746,23.89878187058969,23.89917457959876,23.898805053990493,23.898822441803425,23.8986075602522,23.89883830124691,22.2,23.9,1681
 07/18  12:30:00,33.3,True,15889360.750350256,4.413711319541737,2653.1738139822714,17.65484527816695,23.898944560622727,23.89930926114793,23.89896464515127,23.89898382837769,23.89873455205993,23.89898736947191,22.2,23.9,1682
 07/18  12:45:00,33.3,True,15865492.189940222,4.4070811638722835,2657.5808951461436,17.628324655489134,23.89909454859708,23.89929537245065,23.899112255487804,23.899132746789043,23.89884187955564,23.899095360576048,22.2,23.9,1683
 07/18  13:00:00,33.3,True,15848528.550483558,4.402369041800988,2661.9832641879448,17.60947616720395,23.89919739111429,23.89933647644944,23.89921150358026,23.89922100100196,23.89892946359472,23.899179167148134,22.2,23.9,1684
 07/18  13:15:00,33.3,True,17094199.102023203,4.748388639450889,2666.7316528273955,18.993554557803556,23.89908897472555,23.89919869857732,23.899099625197287,23.899092614396423,23.8987218555491,23.899040353689138,22.2,23.9,1685
 07/18  13:30:00,33.3,True,17204630.007210348,4.779063890891763,2671.5107167182873,19.11625556356705,23.89896166721042,23.899039259771257,23.898968520364548,23.898932727471557,23.89866031570641,23.89891249810484,22.2,23.9,1686
 07/18  13:45:00,33.3,True,17304823.704772145,4.806895473547818,2676.317612191835,19.22758189419127,23.89881006306188,23.89887506080632,23.898816150683007,23.898748104949167,23.898577448795237,23.898765365659123,22.2,23.9,1687
 07/18  14:00:00,33.3,True,17428506.787731275,4.84125188548091,2681.1588640773157,19.36500754192364,23.89870163412161,23.89877023716384,23.898709329958336,23.89861603355359,23.8985004052281,23.898659528005094,22.2,23.9,1688
 07/18  14:15:00,33.3,True,17772082.119144242,4.936689477540067,2686.0955535548555,19.74675791016027,23.89860199966512,23.898678785444663,23.89861178029993,23.89850413785437,23.898376301099656,23.89855460087275,22.2,23.9,1689
 07/18  14:30:00,33.3,True,17771690.600156344,4.936580722265651,2691.0321342771213,19.746322889062604,23.89848824829847,23.89856717852483,23.89849987742348,23.898374667914425,23.898265852283668,23.898439164888977,22.2,23.9,1690
 07/18  14:45:00,33.3,True,17742664.633679874,4.928517953799965,2695.9606522309214,19.71407181519986,23.89838376241899,23.898464214051856,23.898397290073277,23.89826151651623,23.89815944597645,23.898333245807358,22.2,23.9,1691
 07/18  15:00:00,33.3,True,17727595.873414688,4.924332187059635,2700.884984417981,19.69732874823854,23.89831761971496,23.898400450022933,23.89833223192333,23.89844197477742,23.898076618174837,23.898313778922695,22.2,23.9,1692
 07/18  15:15:00,33.45,True,17229344.215220287,4.785928948672302,2705.670913366653,19.143715794689207,23.89835515506341,23.89843641825896,23.898370792316143,23.89852703653784,23.89813959195081,23.89836579882543,22.2,23.9,1693
 07/18  15:30:00,33.599999999999994,True,17337000.86340945,4.815833573169291,2710.4867469398223,19.263334292677165,23.89835290419757,23.898432028644585,23.89836618573654,23.898556315721542,23.89810825076273,23.89836313701259,22.2,23.9,1694
 07/18  15:45:00,33.75,True,17439788.552562714,4.844385709045198,2715.3311326488674,19.37754283618079,23.898337485894928,23.898415993743274,23.898350171710906,23.8985665130078,23.898067344083422,23.89834750168806,22.2,23.9,1695
 07/18  16:00:00,33.9,True,17527494.08199198,4.868748356108884,2720.1998810049763,19.474993424435535,23.898329571092127,23.89840705384928,23.898341548757585,23.898580259506176,23.89803702801063,23.89833909224316,22.2,23.9,1696
 07/18  16:15:00,33.474999999999994,True,16174348.60273005,4.492874611869458,2724.6927556168457,17.97149844747783,23.8984842402218,23.898548907225784,23.898495360231827,23.89871750742612,23.898267339435588,23.898502670908226,22.2,23.9,1697
 07/18  16:30:00,33.05,True,16057872.845347447,4.460520234818735,2729.1532758516646,17.84208093927494,23.8984959238074,23.898552147446868,23.898502576600475,23.89872858585997,23.898252637173684,23.89850637417768,22.2,23.9,1698
 07/18  16:45:00,32.625,True,15943580.000725647,4.428772222423791,2733.5820480740886,17.715088889695163,23.898481055774216,23.89853040061505,23.898482167367888,23.89871955297752,23.89820472961235,23.898483581269407,22.2,23.9,1699
 07/18  17:00:00,32.2,True,15810997.40853821,4.391943724593947,2737.9739917986826,17.567774898375788,23.89847547363337,23.8985184379842,23.89847020171843,23.8987287912742,23.898163348755745,23.89847125067319,22.2,23.9,1700
 07/18  17:15:00,32.075,True,15690608.857476167,4.358502460410047,2742.3324942590925,17.434009841640187,23.89847553923966,23.898513923166185,23.898464258377096,23.898748265268107,23.89813548383476,23.898467493977165,22.2,23.9,1701
 07/18  17:30:00,31.950000000000003,True,15555918.43871683,4.32108845519912,2746.6535827142916,17.28435382079648,23.89848251153439,23.89851696429349,23.898466227981967,23.89877098859762,23.898120002626428,23.89847133900678,22.2,23.9,1702
 07/18  17:45:00,31.825,True,15373588.222914992,4.270441173031942,2750.9240238873235,17.081764692127766,23.89850831027955,23.89853499167837,23.89848439297606,23.89882947083892,23.89811798046165,23.89849502924691,22.2,23.9,1703
 07/18  18:00:00,31.7,True,15196963.024339631,4.221378617872119,2755.1454025051958,16.885514471488477,23.89852327748048,23.898547957601,23.89849804418464,23.898868398891665,23.898119602894173,23.898511456210393,22.2,23.9,1704
 07/18  18:15:00,31.425,True,10411879.624088662,2.8921887844690723,2758.0375912896648,11.56875513787629,23.89905235110035,23.71315004418725,23.89904356442301,23.899278398044427,23.89902690968672,23.861910253488354,22.2,23.9,1705
 07/18  18:30:00,31.15,True,10115566.654822772,2.809879626339659,2760.8474709160046,11.239518505358635,23.899150494738592,23.48155081898732,23.899143104818847,23.89937092835438,23.899115293717248,23.815666128123276,22.2,23.9,1706
 07/18  18:45:00,30.875000000000004,True,9921492.281477924,2.7559700781883123,2763.603440994193,11.02388031275325,23.89922904770589,23.29119333742498,23.899223870882363,23.899441400354437,23.899162518924985,23.77765003505853,22.2,23.9,1707
 07/18  19:00:00,30.6,True,9756371.544265715,2.7101032067404764,2766.3135442009334,10.840412826961906,23.899287531691584,23.134395681457583,23.89928482903259,23.89937568282636,23.899196152549933,23.74630797551161,22.2,23.9,1708
 07/18  19:15:00,30.300000000000004,False,6840029.912470103,1.900008309019473,2768.213552509953,7.600033236077892,23.67939407097823,22.699013091135868,23.680992789208084,23.55252987077684,23.546680661762835,23.43172209677237,22.2,23.9,1709
 07/18  19:30:00,30.0,False,6789777.092793666,1.8860491924426848,2770.099601702396,7.544196769770739,23.39444203044484,22.29423632388725,23.39319620025637,23.062718266269115,23.12271272340984,23.053461108853487,22.2,23.9,1710
 07/18  19:45:00,29.7,False,6751478.568322246,1.875410713422846,2771.9750124158186,7.501642853691384,23.18447586245888,22.204023710307297,23.18085664953172,22.70447216573887,22.893616789864957,22.833489035580346,22.2,23.9,1711
 07/18  20:00:00,29.4,False,6713865.851308171,1.8649627364744918,2773.839975152293,7.459850945897967,23.000803954995494,22.20042065269937,22.99771306372558,22.423638406003,22.73052597824056,22.670620411132802,22.2,23.9,1712
 07/18  20:15:00,29.275,False,1440000.0,0.39999999999999997,2774.239975152293,1.5999999999999999,23.32997395005973,22.7967767435012,23.29552425216193,23.07167680795243,22.79087066097879,23.056964482930816,16.7,29.4,1713
 07/18  20:30:00,29.15,False,1440000.0,0.39999999999999997,2774.639975152293,1.5999999999999999,23.56217159646296,23.16383997106911,23.50998213819901,23.586447149613804,22.88256928590094,23.341002028249164,16.7,29.4,1714
 07/18  20:45:00,29.025,False,1440000.0,0.39999999999999997,2775.039975152293,1.5999999999999999,23.66363604289052,23.334520495340083,23.60397601574902,23.82336057915357,22.93349574275387,23.471797775177414,16.7,29.4,1715
 07/18  21:00:00,28.9,False,1440000.0,0.39999999999999997,2775.4399751522933,1.5999999999999999,23.665194554636653,23.378765674919727,23.604387303552883,23.843608535842677,22.928105688135865,23.48401235141756,16.7,29.4,1716
 07/18  21:15:00,28.475,False,427500.0,0.11875,2775.5587251522934,0.475,23.591796367470646,23.343006105392725,23.53110742766876,23.75620694834665,22.865140852495188,23.417451540274794,16.7,29.4,1717
 07/18  21:30:00,28.05,False,427500.0,0.11875,2775.6774751522935,0.475,23.457041448576,23.246588219734136,23.395705132041705,23.612791028730967,22.739716963668904,23.29036855855034,16.7,29.4,1718
 07/18  21:45:00,27.625,False,427500.0,0.11875,2775.7962251522936,0.475,23.32813361630632,23.152506673768315,23.265735003247062,23.47890318740163,22.621812742898456,23.169418244724355,16.7,29.4,1719
 07/18  22:00:00,27.2,False,427500.0,0.11875,2775.9149751522937,0.475,23.21845393049226,23.07092346307848,23.15522332547345,23.36097569295046,22.53386938580857,23.067889159560643,16.7,29.4,1720
 07/18  22:15:00,27.075,False,427500.0,0.11875,2776.0337251522938,0.475,23.128833769369045,23.00169231017868,23.06598906553792,23.257764073032483,22.465793366755182,22.98401451697466,16.7,29.4,1721
 07/18  22:30:00,26.95,False,427500.0,0.11875,2776.152475152294,0.475,23.05084757563328,22.93850355051766,22.989472949146183,23.163507584928094,22.405359579024704,22.909538247849987,16.7,29.4,1722
 07/18  22:45:00,26.825,False,427500.0,0.11875,2776.271225152294,0.475,22.97863988809653,22.87779825081881,22.919300569375665,23.075014647680295,22.347777363693297,22.83970614393292,16.7,29.4,1723
 07/18  23:00:00,26.7,False,427500.0,0.11875,2776.389975152294,0.475,22.91053984714661,22.819156203932973,22.85348880797233,22.9917404763148,22.292838599091176,22.773552786891578,16.7,29.4,1724
 07/18  23:15:00,26.55,False,427500.0,0.11875,2776.508725152294,0.475,22.8443273891962,22.760881404966856,22.78918072230337,22.911677075842647,22.241103394418776,22.709433997345567,16.7,29.4,1725
 07/18  23:30:00,26.4,False,427500.0,0.11875,2776.627475152294,0.475,22.7801078432374,22.703332561276568,22.72640224876566,22.834909184891565,22.192577943111804,22.647465956256596,16.7,29.4,1726
 07/18  23:45:00,26.250000000000004,False,427500.0,0.11875,2776.7462251522943,0.475,22.71836713484693,22.647236909456566,22.66585797054016,22.761914970254924,22.14688105863412,22.58805160874654,16.7,29.4,1727
 07/18  24:00:00,26.1,False,427500.0,0.11875,2776.8649751522944,0.475,22.659244871364518,22.59293883037596,22.60784033532376,22.692803014541763,22.10371608083972,22.531308626489142,16.7,29.4,1728
 07/19  00:15:00,25.975,False,427500.0,0.11875,2776.9837251522945,0.475,22.60239927974693,22.540078156374545,22.551765481939672,22.62698711364226,22.06272090187788,22.476790186716258,16.7,29.4,1729
 07/19  00:30:00,25.85,False,427500.0,0.11875,2777.1024751522946,0.475,22.54755488270365,22.488523884349085,22.49736588002902,22.564119791101938,22.02363763043872,22.424240413724483,16.7,29.4,1730
 07/19  00:45:00,25.725,False,427500.0,0.11875,2777.2212251522947,0.475,22.494567831424263,22.438312983353317,22.44462032710956,22.504041351321263,21.986296818195388,22.37356786228076,16.7,29.4,1731
 07/19  01:00:00,25.6,False,427500.0,0.11875,2777.3399751522948,0.475,22.44333451061655,22.38946352726177,22.393508626031423,22.44659463577028,21.95056724136016,22.324693708208038,16.7,29.4,1732
