step,day,minute_of_day,zone_temp_c,outdoor_temp_c,setpoint_c,occupied,pmv,energy_kwh_step,cost_step,carbon_g_step,latency_s,agent_ran,agent_proposed_c,overridden,override_reason,reasoning
0,1,15,21.885,-4.32,18.0,False,0.0,0.0,0.0,0.0,1.998,True,,True,agent produced no setpoint,
1,1,34,22.018,-6.95,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
2,1,49,21.136,-9.57,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
3,1,65,20.536,-12.2,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
4,1,82,20.01,-12.07,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
5,1,98,19.569,-11.95,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
6,1,112,19.235,-11.82,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
7,1,128,18.929,-11.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
8,1,142,18.655,-11.55,18.0,False,0.0,0.0,0.0,0.0,1.557,True,,True,agent produced no setpoint,
9,1,158,18.41,-11.4,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
10,1,172,18.19,-11.25,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
11,1,188,18.018,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
12,1,202,18.001,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
13,1,218,18.0,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
14,1,225,18.001,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
15,1,240,18.0,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
16,1,255,18.0,-10.97,18.0,False,0.0,0.0,0.0,0.0,1.526,True,,True,agent produced no setpoint,
17,1,270,18.001,-10.85,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
18,1,285,18.0,-10.72,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
19,1,300,18.0,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
20,1,315,18.0,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
21,1,330,18.0,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
22,1,345,18.0,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
23,1,360,18.001,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
24,1,375,18.001,-10.6,20.5,False,0.0,0.0,0.0,0.0,1.571,True,,True,agent produced no setpoint,
25,1,392,19.335,-10.6,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
26,1,408,20.352,-10.6,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
27,1,425,20.499,-10.6,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
28,1,442,20.502,-10.45,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
29,1,450,20.499,-10.3,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
30,1,465,20.501,-10.15,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
31,1,480,20.501,-10.0,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
32,1,495,20.5,-9.72,18.0,False,0.0,0.0,0.0,0.0,1.617,True,,True,agent produced no setpoint,
33,1,515,19.656,-9.45,18.0,True,-1.17,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
34,1,532,19.359,-9.18,18.0,True,-1.32,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
35,1,540,19.392,-8.9,18.0,True,-1.3,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
36,1,555,19.542,-8.35,18.0,True,-1.23,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
37,1,578,19.938,-7.8,18.0,True,-1.03,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
38,1,592,20.313,-7.25,18.0,True,-0.84,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
39,1,608,20.609,-6.7,18.0,True,-0.7,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
40,1,615,20.898,-6.28,20.5,True,-0.55,0.0,0.0,0.0,1.494,True,,True,agent produced no setpoint,
41,1,638,21.199,-5.85,20.5,True,-0.4,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
42,1,652,21.565,-5.42,20.5,True,-0.22,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
43,1,668,21.909,-5.0,20.5,True,-0.05,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
44,1,682,22.237,-4.58,20.5,True,0.12,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
45,1,690,22.432,-4.15,20.5,True,0.22,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
46,1,705,22.621,-3.72,20.5,True,0.31,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
47,1,720,22.801,-3.3,20.5,True,0.4,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
48,1,735,22.901,-3.02,20.5,True,0.45,0.0,0.0,0.0,1.529,True,,True,agent produced no setpoint,
49,1,758,22.722,-2.75,20.5,True,0.36,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
50,1,772,22.493,-2.48,20.5,True,0.25,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
51,1,788,22.388,-2.2,20.5,True,0.19,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
52,1,795,22.326,-1.93,20.5,True,0.16,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
53,1,810,22.448,-1.65,20.5,True,0.22,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
54,1,825,22.541,-1.38,20.5,True,0.27,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
55,1,840,22.565,-1.1,20.5,True,0.28,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
56,1,855,22.563,-1.1,23.5,True,0.28,0.0,0.0,0.0,1.546,True,,True,agent produced no setpoint,
57,1,875,23.54,-1.1,23.5,True,0.77,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
58,1,885,23.501,-1.1,23.5,True,0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
59,1,900,23.503,-1.1,23.5,True,0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
60,1,915,23.501,-1.1,23.5,True,0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
61,1,930,23.502,-1.1,23.5,True,0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
62,1,945,23.503,-1.1,23.5,True,0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
63,1,960,23.502,-1.1,23.5,True,0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
64,1,975,23.504,-1.1,20.0,True,0.75,0.0,0.0,0.0,1.527,True,,True,agent produced no setpoint,
65,1,995,22.806,-1.1,20.0,True,0.4,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
66,1,1012,22.309,-1.1,20.0,True,0.15,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
67,1,1020,22.021,-1.1,20.0,True,0.01,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
68,1,1035,21.878,-1.25,20.0,True,-0.06,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
69,1,1050,21.765,-1.4,20.0,True,-0.12,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
70,1,1065,21.661,-1.55,20.0,True,-0.17,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
71,1,1080,21.563,-1.7,20.0,True,-0.22,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
72,1,1095,21.484,-1.82,20.5,True,-0.26,0.0,0.0,0.0,1.504,True,,True,agent produced no setpoint,
73,1,1118,20.933,-1.95,20.5,True,-0.53,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
74,1,1132,20.51,-2.08,20.5,True,-0.74,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
75,1,1148,20.501,-2.2,20.5,True,-0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
76,1,1155,20.501,-1.93,20.5,True,-0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
77,1,1170,20.502,-1.65,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
78,1,1185,20.503,-1.38,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
79,1,1200,20.503,-1.1,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
80,1,1215,20.5,-1.25,18.0,False,0.0,0.0,0.0,0.0,1.882,True,23.5,True,"zone empty and occupancy not imminent, proposal wastes energy",
81,1,1233,19.741,-1.4,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,"zone empty and occupancy not imminent, proposal wastes energy",
82,1,1249,19.352,-1.55,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,"zone empty and occupancy not imminent, proposal wastes energy",
83,1,1268,19.139,-1.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,"zone empty and occupancy not imminent, proposal wastes energy",
84,1,1275,19.01,-1.55,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,"zone empty and occupancy not imminent, proposal wastes energy",
85,1,1290,18.857,-1.4,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,"zone empty and occupancy not imminent, proposal wastes energy",
86,1,1305,18.702,-1.25,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,"zone empty and occupancy not imminent, proposal wastes energy",
87,1,1320,18.544,-1.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,"zone empty and occupancy not imminent, proposal wastes energy",
88,1,1335,18.409,-1.25,18.0,False,0.0,0.0,0.0,0.0,1.53,True,,True,agent produced no setpoint,
89,1,1350,18.285,-1.4,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
90,1,1365,18.182,-1.55,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
91,1,1380,18.081,-1.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
92,1,1395,18.003,-1.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
93,1,1410,18.0,-1.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
94,1,1425,18.001,-1.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
95,1,0,17.999,-1.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
96,1,15,18.001,-4.32,18.0,False,0.0,0.0,0.0,0.0,1.519,True,,True,agent produced no setpoint,
97,1,30,18.0,-6.95,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
98,1,45,17.999,-9.57,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
99,1,60,18.0,-12.2,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
100,1,75,18.0,-12.07,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
101,1,90,17.999,-11.95,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
102,1,105,18.0,-11.82,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
103,1,120,18.0,-11.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
104,1,135,18.001,-11.55,18.0,False,0.0,0.0,0.0,0.0,1.521,True,,True,agent produced no setpoint,
105,1,150,17.999,-11.4,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
106,1,165,18.001,-11.25,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
107,1,180,17.999,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
108,1,195,18.0,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
109,1,210,17.999,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
110,1,225,18.0,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
111,1,240,17.999,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
112,1,255,18.001,-10.97,18.0,False,0.0,0.0,0.0,0.0,1.495,True,,True,agent produced no setpoint,
113,1,270,17.999,-10.85,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
114,1,285,18.0,-10.72,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
115,1,300,18.0,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
116,1,315,17.999,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
117,1,330,17.999,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
118,1,345,17.999,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
119,1,360,18.0,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
120,1,375,17.999,-10.6,20.5,False,0.0,0.0,0.0,0.0,1.508,True,,True,agent produced no setpoint,
121,1,392,19.251,-10.6,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
122,1,408,20.219,-10.6,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
123,1,425,20.5,-10.6,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
124,1,442,20.503,-10.45,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
125,1,458,20.503,-10.3,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
126,1,472,20.501,-10.15,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
127,1,480,20.502,-10.0,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
128,1,495,20.5,-9.72,18.0,False,0.0,0.0,0.0,0.0,1.522,True,,True,agent produced no setpoint,
129,1,515,19.601,-9.45,18.0,True,-1.2,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
130,1,532,19.294,-9.18,18.0,True,-1.35,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
131,1,540,19.321,-8.9,18.0,True,-1.34,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
132,1,555,19.47,-8.35,18.0,True,-1.27,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
133,1,578,19.867,-7.8,18.0,True,-1.07,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
134,1,592,20.241,-7.25,18.0,True,-0.88,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
135,1,608,20.537,-6.7,18.0,True,-0.73,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
136,1,615,20.829,-6.28,20.5,True,-0.59,0.0,0.0,0.0,1.506,True,,True,agent produced no setpoint,
137,1,638,21.138,-5.85,20.5,True,-0.43,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
138,1,652,21.512,-5.42,20.5,True,-0.24,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
139,1,668,21.86,-5.0,20.5,True,-0.07,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
140,1,682,22.188,-4.58,20.5,True,0.09,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
141,1,690,22.387,-4.15,20.5,True,0.19,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
142,1,705,22.581,-3.72,20.5,True,0.29,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
143,1,720,22.762,-3.3,20.5,True,0.38,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
144,1,735,22.863,-3.02,20.5,True,0.43,0.0,0.0,0.0,1.531,True,,True,agent produced no setpoint,
145,1,758,22.686,-2.75,20.5,True,0.34,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
146,1,772,22.46,-2.48,20.5,True,0.23,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
147,1,788,22.357,-2.2,20.5,True,0.18,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
148,1,795,22.296,-1.93,20.5,True,0.15,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
149,1,810,22.42,-1.65,20.5,True,0.21,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
150,1,825,22.516,-1.38,20.5,True,0.26,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
151,1,840,22.541,-1.1,20.5,True,0.27,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
152,1,855,22.541,-1.1,23.5,True,0.27,0.0,0.0,0.0,1.576,True,,True,agent produced no setpoint,
153,1,874,23.555,-1.1,23.5,True,0.78,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
154,1,885,23.5,-1.1,23.5,True,0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
155,1,900,23.502,-1.1,23.5,True,0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
156,1,915,23.501,-1.1,23.5,True,0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
157,1,930,23.503,-1.1,23.5,True,0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
158,1,945,23.502,-1.1,23.5,True,0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
159,1,960,23.503,-1.1,23.5,True,0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
160,1,975,23.504,-1.1,20.0,True,0.75,0.0,0.0,0.0,1.857,True,23.5,True,"price peak active, discharging stored heat instead of buying it",
161,1,995,22.801,-1.1,20.0,True,0.4,0.0,0.0,0.0,0.0,False,,True,"price peak active, discharging stored heat instead of buying it",
162,1,1012,22.303,-1.1,20.0,True,0.15,0.0,0.0,0.0,0.0,False,,True,"price peak active, discharging stored heat instead of buying it",
163,1,1020,22.015,-1.1,20.0,True,0.01,0.0,0.0,0.0,0.0,False,,True,"price peak active, discharging stored heat instead of buying it",
164,1,1035,21.871,-1.25,20.0,True,-0.06,0.0,0.0,0.0,0.0,False,,True,"price peak active, discharging stored heat instead of buying it",
165,1,1050,21.762,-1.4,20.0,True,-0.12,0.0,0.0,0.0,0.0,False,,True,"price peak active, discharging stored heat instead of buying it",
166,1,1065,21.658,-1.55,20.0,True,-0.17,0.0,0.0,0.0,0.0,False,,True,"price peak active, discharging stored heat instead of buying it",
167,1,1080,21.565,-1.7,20.0,True,-0.22,0.0,0.0,0.0,0.0,False,,True,"price peak active, discharging stored heat instead of buying it",
168,1,1095,21.48,-1.82,20.5,True,-0.26,0.0,0.0,0.0,1.503,True,,True,agent produced no setpoint,
169,1,1118,20.983,-1.95,20.5,True,-0.51,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
170,1,1132,20.531,-2.08,20.5,True,-0.73,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
171,1,1148,20.502,-2.2,20.5,True,-0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
172,1,1155,20.502,-1.93,20.5,True,-0.75,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
173,1,1170,20.504,-1.65,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
174,1,1185,20.502,-1.38,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
175,1,1200,20.502,-1.1,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
176,1,1215,20.502,-1.25,18.0,False,0.0,0.0,0.0,0.0,1.527,True,,True,agent produced no setpoint,
177,1,1233,19.741,-1.4,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
178,1,1249,19.351,-1.55,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
179,1,1268,19.138,-1.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
180,1,1275,19.009,-1.55,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
181,1,1290,18.855,-1.4,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
182,1,1305,18.699,-1.25,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
183,1,1320,18.541,-1.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
184,1,1335,18.407,-1.25,18.0,False,0.0,0.0,0.0,0.0,1.511,True,,True,agent produced no setpoint,
185,1,1350,18.283,-1.4,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
186,1,1365,18.18,-1.55,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
187,1,1380,18.079,-1.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
188,1,1395,18.004,-1.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
189,1,1410,18.0,-1.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
190,1,1425,17.999,-1.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
191,1,0,18.0,-1.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
192,1,15,18.0,-4.32,18.0,False,0.0,0.0,0.0,0.0,1.522,True,,True,agent produced no setpoint,
193,1,30,18.001,-6.95,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
194,1,45,17.999,-9.57,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
195,1,60,17.999,-12.2,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
196,1,75,18.0,-12.07,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
197,1,90,17.999,-11.95,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
198,1,105,18.0,-11.82,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
199,1,120,18.0,-11.7,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
200,1,135,18.0,-11.55,18.0,False,0.0,0.0,0.0,0.0,1.522,True,,True,agent produced no setpoint,
201,1,150,17.999,-11.4,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
202,1,165,18.0,-11.25,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
203,1,180,18.001,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
204,1,195,17.999,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
205,1,210,18.0,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
206,1,225,18.001,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
207,1,240,17.999,-11.1,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
208,1,255,18.001,-10.97,18.0,False,0.0,0.0,0.0,0.0,1.509,True,,True,agent produced no setpoint,
209,1,270,18.001,-10.85,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
210,1,285,17.999,-10.72,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
211,1,300,18.001,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
212,1,315,18.0,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
213,1,330,17.999,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
214,1,345,17.999,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
215,1,360,18.0,-10.6,18.0,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
216,1,375,17.999,-10.6,20.5,False,0.0,0.0,0.0,0.0,1.514,True,,True,agent produced no setpoint,
217,1,392,19.251,-10.6,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
218,1,408,20.219,-10.6,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
219,1,425,20.5,-10.6,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
220,1,442,20.503,-10.45,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
221,1,458,20.503,-10.3,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
222,1,472,20.501,-10.15,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
223,1,480,20.502,-10.0,20.5,False,0.0,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
224,1,495,20.5,-9.72,18.0,False,0.0,0.0,0.0,0.0,1.52,True,,True,agent produced no setpoint,
225,1,515,19.601,-9.45,18.0,True,-1.2,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
226,1,532,19.294,-9.18,18.0,True,-1.35,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
227,1,540,19.321,-8.9,18.0,True,-1.34,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
228,1,555,19.47,-8.35,18.0,True,-1.27,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
229,1,578,19.867,-7.8,18.0,True,-1.07,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
230,1,592,20.24,-7.25,18.0,True,-0.88,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
231,1,608,20.537,-6.7,18.0,True,-0.73,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
232,1,615,20.829,-6.28,20.5,True,-0.59,0.0,0.0,0.0,1.517,True,,True,agent produced no setpoint,
233,1,638,21.138,-5.85,20.5,True,-0.43,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
234,1,652,21.512,-5.42,20.5,True,-0.24,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
235,1,668,21.86,-5.0,20.5,True,-0.07,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
236,1,682,22.188,-4.58,20.5,True,0.09,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
237,1,690,22.387,-4.15,20.5,True,0.19,0.0,0.0,0.0,0.0,False,,True,agent produced no setpoint,
